"","geoid","year","measure","value","moe"
"1","51760030100",2021,"health_opportunity_indicator",0.295679525865582,NA
"2","51710004800",2021,"health_opportunity_indicator",0.326134060555578,NA
"3","51760020200",2021,"health_opportunity_indicator",0.316179139572813,NA
"4","51770002502",2021,"health_opportunity_indicator",0.163066321658665,NA
"5","51710004200",2021,"health_opportunity_indicator",0.373395389392411,NA
"6","51760030501",2021,"health_opportunity_indicator",0.468547636195536,NA
"7","51760020100",2021,"health_opportunity_indicator",0.381497462292729,NA
"8","51710004100",2021,"health_opportunity_indicator",0.4069159378693,NA
"9","51730810100",2021,"health_opportunity_indicator",0.0817423809689262,NA
"10","51700030100",2021,"health_opportunity_indicator",0.314650719938939,NA
"11","51740211800",2021,"health_opportunity_indicator",0.421156639231194,NA
"12","51710003501",2021,"health_opportunity_indicator",0.437950192848014,NA
"13","51003010904",2021,"health_opportunity_indicator",0.324135358776403,NA
"14","51013101704",2021,"health_opportunity_indicator",0.844333875747291,NA
"15","51013101408",2021,"health_opportunity_indicator",0.709639017049217,NA
"16","51760020400",2021,"health_opportunity_indicator",0.382050459410332,NA
"17","51740210500",2021,"health_opportunity_indicator",0.511989580188149,NA
"18","51059451400",2021,"health_opportunity_indicator",0.442712238253729,NA
"19","51760040300",2021,"health_opportunity_indicator",0.433024145062989,NA
"20","51013102701",2021,"health_opportunity_indicator",0.578819546880206,NA
"21","51760060800",2021,"health_opportunity_indicator",0.463576732083069,NA
"22","51590000400",2021,"health_opportunity_indicator",0.217213911907403,NA
"23","51730810600",2021,"health_opportunity_indicator",0.0337900688781041,NA
"24","51059451601",2021,"health_opportunity_indicator",0.381199862103883,NA
"25","51730810700",2021,"health_opportunity_indicator",0.0109444787110494,NA
"26","51760010300",2021,"health_opportunity_indicator",0.112577558353181,NA
"27","51510201206",2021,"health_opportunity_indicator",0.447492532362092,NA
"28","51013103505",2021,"health_opportunity_indicator",0.776440626744199,NA
"29","51700030600",2021,"health_opportunity_indicator",0.399931647875257,NA
"30","51013103503",2021,"health_opportunity_indicator",0.824576247016478,NA
"31","51760021000",2021,"health_opportunity_indicator",0.52321146291922,NA
"32","51710005100",2021,"health_opportunity_indicator",0.12895061137029,NA
"33","51650011400",2021,"health_opportunity_indicator",0.245426277050604,NA
