"","geoid","year","measure","value","moe"
"1","51760030100",2015,"health_opportunity_indicator",0.265643845999706,NA
"2","51710004800",2015,"health_opportunity_indicator",0.263493373488251,NA
"3","51760020200",2015,"health_opportunity_indicator",0.34950578456121,NA
"4","51770002502",2015,"health_opportunity_indicator",0.215689969557429,NA
"5","51710004200",2015,"health_opportunity_indicator",0.28911480133627,NA
"6","51760030501",2015,"health_opportunity_indicator",0.371433074086994,NA
"7","51760020100",2015,"health_opportunity_indicator",0.316769209668361,NA
"8","51710004100",2015,"health_opportunity_indicator",0.279326800958158,NA
"9","51730810100",2015,"health_opportunity_indicator",0.058732873366802,NA
"10","51700030100",2015,"health_opportunity_indicator",0.242484441424665,NA
"11","51740211800",2015,"health_opportunity_indicator",0.337751163495815,NA
"12","51710003501",2015,"health_opportunity_indicator",0.358912595231119,NA
"13","51003010904",2015,"health_opportunity_indicator",0.366865151135092,NA
"14","51013101704",2015,"health_opportunity_indicator",0.413849088732416,NA
"15","51013101408",2015,"health_opportunity_indicator",0.44256354937073,NA
"16","51760020400",2015,"health_opportunity_indicator",0.346879889861952,NA
"17","51740210500",2015,"health_opportunity_indicator",0.320098695245737,NA
"18","51059451400",2015,"health_opportunity_indicator",0.323179043487859,NA
"19","51760040300",2015,"health_opportunity_indicator",0.27479187185104,NA
"20","51013102701",2015,"health_opportunity_indicator",0.417355226698261,NA
"21","51760060800",2015,"health_opportunity_indicator",0.40954924009775,NA
"22","51590000400",2015,"health_opportunity_indicator",0.2369863098807,NA
"23","51730810600",2015,"health_opportunity_indicator",0.0781193482705323,NA
"24","51059451601",2015,"health_opportunity_indicator",0.301187945780979,NA
"25","51730810700",2015,"health_opportunity_indicator",0.0723672601285406,NA
"26","51760010300",2015,"health_opportunity_indicator",0.0723846832987728,NA
"27","51510201206",2015,"health_opportunity_indicator",0.365644322094867,NA
"28","51013103505",2015,"health_opportunity_indicator",0.426121550979681,NA
"29","51700030600",2015,"health_opportunity_indicator",0.355469159051323,NA
"30","51013103503",2015,"health_opportunity_indicator",0.437389873624168,NA
"31","51760021000",2015,"health_opportunity_indicator",0.435582265088809,NA
"32","51710005100",2015,"health_opportunity_indicator",0.0404487884264763,NA
"33","51650011400",2015,"health_opportunity_indicator",0.214057372999156,NA
"34","51087200805",2015,"health_opportunity_indicator",0.226631354622447,NA
"35","51013103602",2015,"health_opportunity_indicator",0.424060211887347,NA
"36","51700030800",2015,"health_opportunity_indicator",0.345622570677547,NA
"37","51760060900",2015,"health_opportunity_indicator",0.205762323236921,NA
"38","51590000500",2015,"health_opportunity_indicator",0.350780747414644,NA
"39","51013101603",2015,"health_opportunity_indicator",0.447851383281859,NA
"40","51760070601",2015,"health_opportunity_indicator",0.353054471867493,NA
"41","51700030400",2015,"health_opportunity_indicator",0.344201112633483,NA
"42","51105950301",2015,"health_opportunity_indicator",0.253992565662426,NA
"43","51740212100",2015,"health_opportunity_indicator",0.0713505314518438,NA
"44","51059461902",2015,"health_opportunity_indicator",0.217501029828617,NA
"45","51800065500",2015,"health_opportunity_indicator",0.185425714932334,NA
"46","51710000902",2015,"health_opportunity_indicator",0.289363387743168,NA
"47","51760060700",2015,"health_opportunity_indicator",0.337407401388808,NA
"48","51710002900",2015,"health_opportunity_indicator",0.42140729358515,NA
"49","51800065100",2015,"health_opportunity_indicator",0.286281903718859,NA
"50","51710001300",2015,"health_opportunity_indicator",0.40274045923648,NA
"51","51710002700",2015,"health_opportunity_indicator",0.33082995654238,NA
"52","51680001100",2015,"health_opportunity_indicator",0.298833575205942,NA
"53","51680000600",2015,"health_opportunity_indicator",0.25011146019815,NA
"54","51710004300",2015,"health_opportunity_indicator",0.326410393838669,NA
"55","51041100406",2015,"health_opportunity_indicator",0.0900351912118251,NA
"56","51590001000",2015,"health_opportunity_indicator",0.380817492326787,NA
"57","51710005701",2015,"health_opportunity_indicator",0.341113984224725,NA
"58","51041100404",2015,"health_opportunity_indicator",0.245683668887074,NA
"59","51770001000",2015,"health_opportunity_indicator",0.327936316252318,NA
"60","51510201205",2015,"health_opportunity_indicator",0.365823413953006,NA
"61","51595890100",2015,"health_opportunity_indicator",0.375339855242303,NA
"62","51550020100",2015,"health_opportunity_indicator",0.317073372275589,NA
"63","51013101804",2015,"health_opportunity_indicator",0.430712947754609,NA
"64","51710002500",2015,"health_opportunity_indicator",0.230403433903777,NA
"65","51620090200",2015,"health_opportunity_indicator",0.149670819857597,NA
"66","51510200102",2015,"health_opportunity_indicator",0.409159282590759,NA
"67","51121020301",2015,"health_opportunity_indicator",0.394581831044251,NA
"68","51770002600",2015,"health_opportunity_indicator",0.245269976411294,NA
"69","51013102001",2015,"health_opportunity_indicator",0.410509588217347,NA
"70","51510200304",2015,"health_opportunity_indicator",0.434019389414368,NA
"71","51760030200",2015,"health_opportunity_indicator",0.291623915124115,NA
"72","51680000400",2015,"health_opportunity_indicator",0.148032002477542,NA
"73","51510200106",2015,"health_opportunity_indicator",0.412692746570746,NA
"74","51013101705",2015,"health_opportunity_indicator",0.408977790191033,NA
"75","51510200108",2015,"health_opportunity_indicator",0.419204430691739,NA
"76","51810045810",2015,"health_opportunity_indicator",0.439579947227172,NA
"77","51013103300",2015,"health_opportunity_indicator",0.432021546929229,NA
"78","51710004600",2015,"health_opportunity_indicator",0.101228424747563,NA
"79","51770000900",2015,"health_opportunity_indicator",0.368336722813129,NA
"80","51520020201",2015,"health_opportunity_indicator",0.325766163884355,NA
"81","51810040600",2015,"health_opportunity_indicator",0.449852669043427,NA
"82","51700032300",2015,"health_opportunity_indicator",0.179736636044523,NA
"83","51059415401",2015,"health_opportunity_indicator",0.409055591497895,NA
"84","51700032006",2015,"health_opportunity_indicator",0.376628592034771,NA
"85","51710001400",2015,"health_opportunity_indicator",0.411418664718485,NA
"86","51710003400",2015,"health_opportunity_indicator",0.276907611668533,NA
"87","51730810400",2015,"health_opportunity_indicator",0.186685807712324,NA
"88","51680000700",2015,"health_opportunity_indicator",0.376488369739908,NA
"89","51760071004",2015,"health_opportunity_indicator",0.4109270645057,NA
"90","51710001100",2015,"health_opportunity_indicator",0.334981786595492,NA
"91","51013101701",2015,"health_opportunity_indicator",0.426156190397006,NA
"92","51710005901",2015,"health_opportunity_indicator",0.411851698563013,NA
"93","51059450702",2015,"health_opportunity_indicator",0.344535507718171,NA
"94","51680001900",2015,"health_opportunity_indicator",0.265757150823901,NA
"95","51710004400",2015,"health_opportunity_indicator",0.44653611275935,NA
"96","51710005500",2015,"health_opportunity_indicator",0.437478019998802,NA
"97","51059480203",2015,"health_opportunity_indicator",0.438057197592397,NA
"98","51177020313",2015,"health_opportunity_indicator",0.478644411106044,NA
"99","51710004500",2015,"health_opportunity_indicator",0.368365604292938,NA
"100","51510200409",2015,"health_opportunity_indicator",0.398554337289513,NA
"101","51730811200",2015,"health_opportunity_indicator",0.344960173843969,NA
"102","51670820100",2015,"health_opportunity_indicator",0.239194300684305,NA
"103","51013103504",2015,"health_opportunity_indicator",0.428718382922697,NA
"104","51510200109",2015,"health_opportunity_indicator",0.416750872235234,NA
"105","51059480205",2015,"health_opportunity_indicator",0.455428556864131,NA
"106","51013102200",2015,"health_opportunity_indicator",0.396844366753972,NA
"107","51540000202",2015,"health_opportunity_indicator",0.368850174505849,NA
"108","51540000401",2015,"health_opportunity_indicator",0.393087662528249,NA
"109","51680000205",2015,"health_opportunity_indicator",0.432227637617165,NA
"110","51710005800",2015,"health_opportunity_indicator",0.402530690932527,NA
"111","51199050207",2015,"health_opportunity_indicator",0.469000918216594,NA
"112","51760020700",2015,"health_opportunity_indicator",0.385568133340123,NA
"113","51710001600",2015,"health_opportunity_indicator",0.289167513507814,NA
"114","51700032126",2015,"health_opportunity_indicator",0.424957048664199,NA
"115","51740211100",2015,"health_opportunity_indicator",0.33720657444272,NA
"116","51550020910",2015,"health_opportunity_indicator",0.457710711497363,NA
"117","51730811300",2015,"health_opportunity_indicator",0.230710250779656,NA
"118","51153900203",2015,"health_opportunity_indicator",0.435611670858281,NA
"119","51710004002",2015,"health_opportunity_indicator",0.440281464252049,NA
"120","51550020500",2015,"health_opportunity_indicator",0.411197316774899,NA
"121","51059421500",2015,"health_opportunity_indicator",0.399854841634274,NA
"122","51710006400",2015,"health_opportunity_indicator",0.315975828308168,NA
"123","51510201602",2015,"health_opportunity_indicator",0.469883249836724,NA
"124","51700032123",2015,"health_opportunity_indicator",0.253477855384458,NA
"125","51153900602",2015,"health_opportunity_indicator",0.43751663095703,NA
"126","51710006501",2015,"health_opportunity_indicator",0.349775284481188,NA
"127","51149850200",2015,"health_opportunity_indicator",0.249123100384395,NA
"128","51650010504",2015,"health_opportunity_indicator",0.233997630775953,NA
"129","51630000400",2015,"health_opportunity_indicator",0.346070285838725,NA
"130","51760040400",2015,"health_opportunity_indicator",0.384457301905862,NA
"131","51003010901",2015,"health_opportunity_indicator",0.4064376680488,NA
"132","51760060200",2015,"health_opportunity_indicator",0.291358252305297,NA
"133","51510200104",2015,"health_opportunity_indicator",0.403307555311804,NA
"134","51730810500",2015,"health_opportunity_indicator",0.234487809018492,NA
"135","51760020501",2015,"health_opportunity_indicator",0.406753414073145,NA
"136","51670820300",2015,"health_opportunity_indicator",0.33486583036669,NA
"137","51041100107",2015,"health_opportunity_indicator",0.430068808538124,NA
"138","51041100806",2015,"health_opportunity_indicator",0.462989753556289,NA
"139","51059451502",2015,"health_opportunity_indicator",0.429471111316675,NA
"140","51740212000",2015,"health_opportunity_indicator",0.341599464198784,NA
"141","51700030900",2015,"health_opportunity_indicator",0.294115550058802,NA
"142","51700031902",2015,"health_opportunity_indicator",0.458329955692181,NA
"143","51660000302",2015,"health_opportunity_indicator",0.417139464138097,NA
"144","51137110200",2015,"health_opportunity_indicator",0.249011557854035,NA
"145","51770002501",2015,"health_opportunity_indicator",0.22553132541415,NA
"146","51087200153",2015,"health_opportunity_indicator",0.408453941947548,NA
"147","51059452700",2015,"health_opportunity_indicator",0.433522735389956,NA
"148","51800065302",2015,"health_opportunity_indicator",0.387499042452385,NA
"149","51650010900",2015,"health_opportunity_indicator",0.412637668301788,NA
"150","51013102002",2015,"health_opportunity_indicator",0.455468583826284,NA
"151","51700032128",2015,"health_opportunity_indicator",0.424547695763646,NA
"152","51059480204",2015,"health_opportunity_indicator",0.45437191490111,NA
"153","51087200417",2015,"health_opportunity_indicator",0.403778199301422,NA
"154","51013101409",2015,"health_opportunity_indicator",0.444658054245409,NA
"155","51059420503",2015,"health_opportunity_indicator",0.464953101630004,NA
"156","51700031701",2015,"health_opportunity_indicator",0.410321060258914,NA
"157","51059452801",2015,"health_opportunity_indicator",0.415495250783464,NA
"158","51550020300",2015,"health_opportunity_indicator",0.236338134905211,NA
"159","51013102003",2015,"health_opportunity_indicator",0.406138563419957,NA
"160","51001090402",2015,"health_opportunity_indicator",0.178553746345451,NA
"161","51143010301",2015,"health_opportunity_indicator",0.223050012572474,NA
"162","51760060400",2015,"health_opportunity_indicator",0.315075247798187,NA
"163","51153901403",2015,"health_opportunity_indicator",0.467411395528364,NA
"164","51153901419",2015,"health_opportunity_indicator",0.411015752025955,NA
"165","51059421701",2015,"health_opportunity_indicator",0.406952137607214,NA
"166","51510200408",2015,"health_opportunity_indicator",0.397892299615042,NA
"167","51760040201",2015,"health_opportunity_indicator",0.433347155936426,NA
"168","51740212801",2015,"health_opportunity_indicator",0.432665104778892,NA
"169","51510200500",2015,"health_opportunity_indicator",0.454368125723861,NA
"170","51760011000",2015,"health_opportunity_indicator",0.280639088788259,NA
"171","51107610505",2015,"health_opportunity_indicator",0.436037669054681,NA
"172","51680000500",2015,"health_opportunity_indicator",0.187326142561322,NA
"173","51810044005",2015,"health_opportunity_indicator",0.446324242764453,NA
"174","51059481101",2015,"health_opportunity_indicator",0.472240675484645,NA
"175","51153901102",2015,"health_opportunity_indicator",0.299251723465795,NA
